#TYPE Selected.System.Management.Automation.PSCustomObject
"Loop","Index","FrequencyChanges","NewFrequency"
"18","17072","+13","9535"
"18","17073","-8","9527"
"18","17074","-17","9510"
"18","17075","+16","9526"
"18","17076","+16","9542"
"18","17077","+12","9554"
"18","17078","-11","9543"
"18","17079","-6","9537"
"18","17080","-9","9528"
"18","17081","+13","9541"
"18","17082","+11","9552"
"18","17083","-8","9544"
"18","17084","-12","9532"
"18","17085","+8","9540"
"18","17086","-10","9530"
"18","17087","+17","9547"
"18","17088","-13","9534"
"18","17089","-17","9517"
"18","17090","+7","9524"
"18","17091","-10","9514"
"18","17092","-3","9511"
"18","17093","+4","9515"
"18","17094","+1","9516"
"18","17095","-11","9505"
"18","17096","+3","9508"
"18","17097","-6","9502"
"18","17098","+19","9521"
"18","17099","+4","9525"
"18","17100","+13","9538"
"18","17101","+1","9539"
"18","17102","+11","9550"
"18","17103","+6","9556"
"18","17104","-3","9553"
"18","17105","+16","9569"
"18","17106","+8","9577"
"18","17107","+1","9578"
"18","17108","+17","9595"
"18","17109","-10","9585"
"18","17110","+18","9603"
"18","17111","-3","9600"
"18","17112","-7","9593"
"18","17113","+20","9613"
"18","17114","+4","9617"
"18","17115","+1","9618"
"18","17116","-8","9610"
"18","17117","+1","9611"
"18","17118","-2","9609"
"18","17119","+12","9621"
"18","17120","-1","9620"
"18","17121","+8","9628"
"18","17122","+8","9636"
"18","17123","+18","9654"
"18","17124","-10","9644"
"18","17125","+6","9650"
"18","17126","-16","9634"
"18","17127","+1","9635"
"18","17128","-3","9632"
"18","17129","+10","9642"
"18","17130","-11","9631"
"18","17131","-1","9630"
"18","17132","-5","9625"
"18","17133","+15","9640"
"18","17134","-11","9629"
"18","17135","-10","9619"
"18","17136","+18","9637"
"18","17137","+4","9641"
"18","17138","+8","9649"
"18","17139","+14","9663"
"18","17140","+6","9669"
"18","17141","+16","9685"
"18","17142","+12","9697"
"18","17143","+2","9699"
"18","17144","-19","9680"
"18","17145","+18","9698"
"18","17146","-5","9693"
"18","17147","-16","9677"
"18","17148","-10","9667"
"18","17149","-7","9660"
"18","17150","-3","9657"
"18","17151","+13","9670"
"18","17152","+14","9684"
"18","17153","+16","9700"
"18","17154","+13","9713"
"18","17155","-12","9701"
"18","17156","+15","9716"
"18","17157","+8","9724"
"18","17158","+17","9741"
"18","17159","+10","9751"
"18","17160","+7","9758"
"18","17161","+6","9764"
"18","17162","+17","9781"
"18","17163","+19","9800"
"18","17164","+19","9819"
"18","17165","-16","9803"
"18","17166","+10","9813"
"18","17167","+4","9817"
"18","17168","-16","9801"
"18","17169","-14","9787"
"18","17170","+8","9795"
"18","17171","+7","9802"
"18","17172","-22","9780"
"18","17173","-8","9772"
"18","17174","-19","9753"
"18","17175","+13","9766"
"18","17176","+12","9778"
"18","17177","-18","9760"
"18","17178","-21","9739"
"18","17179","+10","9749"
"18","17180","-12","9737"
"18","17181","-2","9735"
"18","17182","-12","9723"
"18","17183","-11","9712"
"18","17184","-16","9696"
"18","17185","-20","9676"
"18","17186","+6","9682"
"18","17187","-3","9679"
"18","17188","+2","9681"
"18","17189","-16","9665"
"18","17190","+9","9674"
"18","17191","-13","9661"
"18","17192","+1","9662"
"18","17193","+2","9664"
"18","17194","-13","9651"
"18","17195","+15","9666"
"18","17196","+9","9675"
"18","17197","-7","9668"
"18","17198","+22","9690"
"18","17199","-2","9688"
"18","17200","+18","9706"
"18","17201","+5","9711"
"18","17202","+4","9715"
"18","17203","-20","9695"
"18","17204","+14","9709"
"18","17205","-17","9692"
"18","17206","-19","9673"
"18","17207","+16","9689"
"18","17208","-6","9683"
"18","17209","+19","9702"
"18","17210","+1","9703"
"18","17211","+5","9708"
"18","17212","+24","9732"
"18","17213","+11","9743"
"18","17214","-16","9727"
"18","17215","+15","9742"
"18","17216","+13","9755"
"18","17217","+15","9770"
"18","17218","-3","9767"
"18","17219","-5","9762"
"18","17220","-17","9745"
"18","17221","-1","9744"
"18","17222","+8","9752"
"18","17223","+5","9757"
"18","17224","-10","9747"
"18","17225","+9","9756"
"18","17226","-2","9754"
"18","17227","+7","9761"
"18","17228","-11","9750"
"18","17229","-17","9733"
"18","17230","-13","9720"
"18","17231","-1","9719"
"18","17232","-9","9710"
"18","17233","+4","9714"
"18","17234","-10","9704"
"18","17235","-26","9678"
"18","17236","-22","9656"
"18","17237","+16","9672"
"18","17238","+14","9686"
"18","17239","+21","9707"
"18","17240","-20","9687"
"18","17241","+43","9730"
"18","17242","+8","9738"
"18","17243","-12","9726"
"18","17244","+2","9728"
"18","17245","-7","9721"
"18","17246","+15","9736"
"18","17247","+12","9748"
"18","17248","+17","9765"
"18","17249","+12","9777"
"18","17250","-18","9759"
"18","17251","+16","9775"
"18","17252","-12","9763"
"18","17253","+13","9776"
"18","17254","+8","9784"
"18","17255","+14","9798"
"18","17256","-12","9786"
"18","17257","+26","9812"
"18","17258","-6","9806"
"18","17259","+18","9824"
"18","17260","-3","9821"
"18","17261","-7","9814"
"18","17262","+19","9833"
"18","17263","-5","9828"
"18","17264","+13","9841"
"18","17265","+12","9853"
"18","17266","-14","9839"
"18","17267","-7","9832"
"18","17268","-14","9818"
"18","17269","+13","9831"
"18","17270","+13","9844"
"18","17271","-18","9826"
"18","17272","-6","9820"
"18","17273","+3","9823"
"18","17274","-12","9811"
"18","17275","+5","9816"
"18","17276","-20","9796"
"18","17277","+19","9815"
"18","17278","-11","9804"
"18","17279","-7","9797"
"18","17280","-15","9782"
"18","17281","-11","9771"
"18","17282","+12","9783"
"18","17283","-14","9769"
"18","17284","+24","9793"
"18","17285","-1","9792"
"18","17286","+18","9810"
"18","17287","+24","9834"
"18","17288","-9","9825"
"18","17289","+11","9836"
"18","17290","+9","9845"
"18","17291","-3","9842"
"18","17292","+8","9850"
"18","17293","-21","9829"
"18","17294","+1","9830"
"18","17295","+17","9847"
"18","17296","+1","9848"
"18","17297","+4","9852"
"18","17298","+20","9872"
"18","17299","-12","9860"
"18","17300","-5","9855"
"18","17301","+23","9878"
"18","17302","-9","9869"
"18","17303","+6","9875"
"18","17304","-12","9863"
"18","17305","-36","9827"
"18","17306","+13","9840"
"18","17307","-3","9837"
"18","17308","+33","9870"
"18","17309","-2","9868"
"18","17310","+9","9877"
"18","17311","+11","9888"
"18","17312","+23","9911"
"18","17313","-18","9893"
"18","17314","+22","9915"
"18","17315","-11","9904"
"18","17316","+14","9918"
"18","17317","+9","9927"
"18","17318","+8","9935"
"18","17319","-12","9923"
"18","17320","+5","9928"
"18","17321","-3","9925"
"18","17322","-3","9922"
"18","17323","+8","9930"
"18","17324","+16","9946"
"18","17325","+6","9952"
"18","17326","-18","9934"
"18","17327","+10","9944"
"18","17328","-18","9926"
"18","17329","-6","9920"
"18","17330","-1","9919"
"18","17331","-2","9917"
"18","17332","+24","9941"
"18","17333","-17","9924"
"18","17334","+23","9947"
"18","17335","+16","9963"
"18","17336","-9","9954"
"18","17337","+10","9964"
"18","17338","+23","9987"
"18","17339","-10","9977"
"18","17340","+2","9979"
"18","17341","+2","9981"
"18","17342","-9","9972"
"18","17343","+13","9985"
"18","17344","+3","9988"
"18","17345","+18","10006"
"18","17346","+12","10018"
"18","17347","+15","10033"
"18","17348","+16","10049"
"18","17349","-3","10046"
"18","17350","-7","10039"
"18","17351","-7","10032"
"18","17352","-5","10027"
"18","17353","+9","10036"
"18","17354","+1","10037"
"18","17355","-3","10034"
"18","17356","-19","10015"
"18","17357","-7","10008"
"18","17358","+17","10025"
"18","17359","+3","10028"
"18","17360","+13","10041"
"18","17361","+25","10066"
"18","17362","-4","10062"
"18","17363","-1","10061"
"18","17364","-19","10042"
"18","17365","-7","10035"
"18","17366","+15","10050"
"18","17367","-21","10029"
"18","17368","+43","10072"
"18","17369","+17","10089"
"18","17370","+5","10094"
"18","17371","+19","10113"
"18","17372","+10","10123"
"18","17373","+14","10137"
"18","17374","-15","10122"
"18","17375","-12","10110"
"18","17376","+19","10129"
"18","17377","+19","10148"
"18","17378","-16","10132"
"18","17379","-7","10125"
"18","17380","-7","10118"
"18","17381","-15","10103"
"18","17382","+6","10109"
"18","17383","-8","10101"
"18","17384","+18","10119"
"18","17385","+12","10131"
"18","17386","-7","10124"
"18","17387","-18","10106"
"18","17388","+9","10115"
"18","17389","+18","10133"
"18","17390","+16","10149"
"18","17391","-23","10126"
"18","17392","-18","10108"
"18","17393","-3","10105"
"18","17394","+12","10117"
"18","17395","-15","10102"
"18","17396","+9","10111"
"18","17397","+3","10114"
"18","17398","-14","10100"
"18","17399","+16","10116"
"18","17400","+18","10134"
"18","17401","+13","10147"
"18","17402","+19","10166"
"18","17403","-1","10165"
"18","17404","+11","10176"
"18","17405","+14","10190"
"18","17406","-4","10186"
"18","17407","-16","10170"
"18","17408","+11","10181"
"18","17409","-12","10169"
"18","17410","+27","10196"
"18","17411","-1","10195"
"18","17412","-13","10182"
"18","17413","+9","10191"
"18","17414","+7","10198"
"18","17415","-9","10189"
"18","17416","-1","10188"
"18","17417","+14","10202"
"18","17418","-35","10167"
"18","17419","-28","10139"
"18","17420","+1","10140"
"18","17421","+4","10144"
"18","17422","+15","10159"
"18","17423","-18","10141"
"18","17424","+10","10151"
"18","17425","-6","10145"
"18","17426","+12","10157"
"18","17427","-2","10155"
"18","17428","-5","10150"
"18","17429","-23","10127"
"18","17430","+31","10158"
"18","17431","-23","10135"
"18","17432","-37","10098"
"18","17433","+6","10104"
"18","17434","-13","10091"
"18","17435","-3","10088"
"18","17436","+4","10092"
"18","17437","+38","10130"
"18","17438","-23","10107"
"18","17439","-28","10079"
"18","17440","-24","10055"
"18","17441","-15","10040"
"18","17442","+4","10044"
"18","17443","+3","10047"
"18","17444","-16","10031"
"18","17445","+32","10063"
"18","17446","+13","10076"
"18","17447","-24","10052"
"18","17448","-9","10043"
"18","17449","-41","10002"
"18","17450","-41","9961"
"18","17451","-13","9948"
"18","17452","-41","9907"
"18","17453","-17","9890"
"18","17454","+16","9906"
"18","17455","-3","9903"
"18","17456","-36","9867"
"18","17457","-136","9731"
"18","17458","-9","9722"
"18","17459","+7","9729"
"18","17460","-4","9725"
"18","17461","-54","9671"
"18","17462","+20","9691"
"18","17463","+3","9694"
"18","17464","+11","9705"
"18","17465","+13","9718"
"18","17466","+16","9734"
"18","17467","+6","9740"
"18","17468","+6","9746"
"18","17469","-29","9717"
"18","17470","-118","9599"
"18","17471","-68","9531"
"18","17472","-416","9115"
"18","17473","-393","8722"
"18","17474","-73804","-65082"
"18","17475","+17","-65065"
"18","17476","+8","-65057"
"18","17477","-14","-65071"
"18","17478","+12","-65059"
"18","17479","-22","-65081"
"18","17480","-19","-65100"
"18","17481","-7","-65107"
"18","17482","-3","-65110"
"18","17483","-14","-65124"
"18","17484","+8","-65116"
"18","17485","-3","-65119"
"18","17486","-3","-65122"
"18","17487","+16","-65106"
"18","17488","-14","-65120"
"18","17489","+5","-65115"
"18","17490","-19","-65134"
"18","17491","+16","-65118"
"18","17492","+15","-65103"
"18","17493","+8","-65095"
"18","17494","+11","-65084"
"18","17495","-14","-65098"
"18","17496","-13","-65111"
"18","17497","+3","-65108"
"18","17498","+14","-65094"
"18","17499","-15","-65109"
"18","17500","+19","-65090"
"18","17501","+26","-65064"
"18","17502","+8","-65056"
"18","17503","-11","-65067"
"18","17504","-12","-65079"
"18","17505","+17","-65062"
"18","17506","-12","-65074"
"18","17507","-12","-65086"
"18","17508","+20","-65066"
"18","17509","+22","-65044"
"18","17510","+13","-65031"
"18","17511","+14","-65017"
"18","17512","+13","-65004"
"18","17513","-3","-65007"
"18","17514","-2","-65009"
"18","17515","-1","-65010"
"18","17516","-4","-65014"
"18","17517","-16","-65030"
"18","17518","+7","-65023"
"18","17519","+12","-65011"
"18","17520","+18","-64993"
"18","17521","-15","-65008"
"18","17522","-11","-65019"
"18","17523","+7","-65012"
"18","17524","-15","-65027"
"18","17525","+11","-65016"
"18","17526","+16","-65000"
"18","17527","+13","-64987"
"18","17528","+16","-64971"
"18","17529","-2","-64973"
"18","17530","-9","-64982"
"18","17531","-4","-64986"
"18","17532","+6","-64980"
"18","17533","-8","-64988"
"18","17534","-27","-65015"
"18","17535","+16","-64999"
"18","17536","-7","-65006"
"18","17537","+87","-64919"
"18","17538","+17","-64902"
"18","17539","+11","-64891"
"18","17540","-12","-64903"
"18","17541","-2","-64905"
"18","17542","+11","-64894"
"18","17543","-13","-64907"
"18","17544","-9","-64916"
"18","17545","-10","-64926"
"18","17546","-21","-64947"
"18","17547","+15","-64932"
"18","17548","-23","-64955"
"18","17549","-15","-64970"
"18","17550","+13","-64957"
"18","17551","+11","-64946"
"18","17552","+37","-64909"
"18","17553","+16","-64893"
"18","17554","+22","-64871"
"18","17555","+16","-64855"
"18","17556","+12","-64843"
"18","17557","+18","-64825"
"18","17558","-9","-64834"
"18","17559","-8","-64842"
"18","17560","+19","-64823"
"18","17561","-5","-64828"
"18","17562","-4","-64832"
"18","17563","+13","-64819"
"18","17564","+8","-64811"
"18","17565","+4","-64807"
"18","17566","-9","-64816"
"18","17567","+4","-64812"
"18","17568","+9","-64803"
"18","17569","+4","-64799"
"18","17570","-19","-64818"
"18","17571","-2","-64820"
"18","17572","-11","-64831"
"18","17573","-2","-64833"
"18","17574","+16","-64817"
"18","17575","+17","-64800"
"18","17576","+6","-64794"
"18","17577","-8","-64802"
"18","17578","+19","-64783"
"18","17579","-2","-64785"
"18","17580","+6","-64779"
"18","17581","+2","-64777"
"18","17582","-10","-64787"
"18","17583","+12","-64775"
"18","17584","+6","-64769"
"18","17585","-20","-64789"
"18","17586","-6","-64795"
"18","17587","+5","-64790"
"18","17588","+14","-64776"
"18","17589","+12","-64764"
"18","17590","+20","-64744"
"18","17591","-21","-64765"
"18","17592","+22","-64743"
"18","17593","-2","-64745"
"18","17594","+9","-64736"
"18","17595","-2","-64738"
"18","17596","-14","-64752"
"18","17597","-15","-64767"
"18","17598","+14","-64753"
"18","17599","+7","-64746"
"18","17600","-2","-64748"
"18","17601","+9","-64739"
"18","17602","-19","-64758"
"18","17603","-52","-64810"
"18","17604","-20","-64830"
"18","17605","+4","-64826"
"18","17606","-1","-64827"
"18","17607","-18","-64845"
"18","17608","+9","-64836"
"18","17609","+7","-64829"
"18","17610","-17","-64846"
"18","17611","-22","-64868"
"18","17612","-20","-64888"
"18","17613","-7","-64895"
"18","17614","-2","-64897"
"18","17615","-9","-64906"
"18","17616","+8","-64898"
"18","17617","-3","-64901"
"18","17618","+11","-64890"
"18","17619","+18","-64872"
"18","17620","-7","-64879"
"18","17621","+17","-64862"
"18","17622","+22","-64840"
"18","17623","-18","-64858"
"18","17624","-15","-64873"
"18","17625","-19","-64892"
"18","17626","-8","-64900"
"18","17627","+13","-64887"
"18","17628","+3","-64884"
"18","17629","-15","-64899"
"18","17630","+17","-64882"
"18","17631","-3","-64885"
"18","17632","-43","-64928"
"18","17633","-34","-64962"
"18","17634","+9","-64953"
"18","17635","-37","-64990"
"18","17636","+41","-64949"
"18","17637","+141","-64808"
"18","17638","-16","-64824"
"18","17639","+19","-64805"
"18","17640","-10","-64815"
"18","17641","+14","-64801"
"18","17642","+4","-64797"
"18","17643","-7","-64804"
"18","17644","-17","-64821"
"18","17645","+12","-64809"
"18","17646","+23","-64786"
"18","17647","+2","-64784"
"18","17648","+16","-64768"
"18","17649","+36","-64732"
"18","17650","-61","-64793"
"18","17651","-253","-65046"
"18","17652","-41","-65087"
"18","17653","-44","-65131"
"18","17654","-17","-65148"
"18","17655","+10","-65138"
"18","17656","-9","-65147"
"18","17657","-5","-65152"
"18","17658","+15","-65137"
"18","17659","+20","-65117"
"18","17660","+16","-65101"
"18","17661","-4","-65105"
"18","17662","+3","-65102"
"18","17663","-12","-65114"
"18","17664","+21","-65093"
"18","17665","-11","-65104"
"18","17666","-9","-65113"
"18","17667","+16","-65097"
"18","17668","-24","-65121"
"18","17669","-12","-65133"
"18","17670","+5","-65128"
"18","17671","-2","-65130"
"18","17672","-6","-65136"
"18","17673","-18","-65154"
"18","17674","-15","-65169"
"18","17675","+16","-65153"
"18","17676","-10","-65163"
"18","17677","-5","-65168"
"18","17678","-4","-65172"
"18","17679","+8","-65164"
"18","17680","+6","-65158"
"18","17681","-20","-65178"
"18","17682","-3","-65181"
"18","17683","-19","-65200"
"18","17684","+7","-65193"
"18","17685","+4","-65189"
"18","17686","-3","-65192"
"18","17687","-11","-65203"
"18","17688","+20","-65183"
"18","17689","+4","-65179"
"18","17690","+17","-65162"
"18","17691","-3","-65165"
"18","17692","-5","-65170"
"18","17693","-3","-65173"
"18","17694","+6","-65167"
"18","17695","-4","-65171"
"18","17696","-16","-65187"
"18","17697","-15","-65202"
"18","17698","+3","-65199"
"18","17699","+19","-65180"
"18","17700","-18","-65198"
"18","17701","+16","-65182"
"18","17702","-9","-65191"
"18","17703","+17","-65174"
"18","17704","+15","-65159"
"18","17705","-25","-65184"
"18","17706","-12","-65196"
"18","17707","-17","-65213"
"18","17708","-17","-65230"
"18","17709","-4","-65234"
"18","17710","+13","-65221"
"18","17711","-15","-65236"
"18","17712","+4","-65232"
"18","17713","+17","-65215"
"18","17714","-7","-65222"
"18","17715","+13","-65209"
"18","17716","-18","-65227"
"18","17717","+4","-65223"
"18","17718","+3","-65220"
"18","17719","+10","-65210"
"18","17720","+5","-65205"
"18","17721","-1","-65206"
"18","17722","+12","-65194"
"18","17723","+9","-65185"
"18","17724","-19","-65204"
"18","17725","+16","-65188"
"18","17726","+2","-65186"
"18","17727","-11","-65197"
"18","17728","-14","-65211"
"18","17729","-14","-65225"
"18","17730","-14","-65239"
"18","17731","-2","-65241"
"18","17732","+6","-65235"
